otype,morph_type
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,M
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,E
Sy2,Sp
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SA
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,-0.9
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,Sb
Sy2,(R)SAB(r)ab:
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SAB
Sy2,SA
Sy1,
Sy1,
Sy2,3
Sy1,
Sy1,
Sy2,E:
Sy1,
Sy1,
Sy1,
Sy2,SB_{ax}
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,S
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,Sc
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sa
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,SBa:
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Ir...
Sy1,
Sy1,
Sy1,
Sy1,Sa
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,SB:bc
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,2
Sy1,
Sy1,
Sy2,S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,S...
Sy1,
Sy1,Sb
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,1.5
Sy1,SA_B
Sy2,SA
Sy2,S
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,1
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,0.6
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,Sc+
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,Sc
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,E+A
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sbc
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy2,Egas
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,SB
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,Sbc
Sy1,
Sy2,
Sy2,SA
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sb
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SB
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,S
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,Sa
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,Sp
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SBb
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,SB
Sy1,
Sy1,
Sy2,-3
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,Sb
Sy2,
Sy2,
Sy2,E
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,Sa
Sy2,SBb
Sy2,E
Sy2,Sa
Sy1,E/S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,SBb
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,Sab
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,S
Sy2,
Sy2,
Sy1,
Sy1,
Sy2,SA
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy2,
Sy2,
Sy2,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sc
Sy1,
Sy2,
Sy2,E
Sy2,Sb
Sy2,S0
Sy2,Sab
Sy2,
Sy1,S
Sy1,SBb
Sy2,
Sy1,
Sy1,S
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sb
Sy1,S
Sy2,S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy2,
Sy1,
Sy2,S
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,E
Sy1,
Sy1,
Sy1,
Sy2,S
Sy2,SBb
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SB
Sy2,1
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,S:
Sy1,
Sy2,SB0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S0
Sy1,
Sy2,2
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,3
Sy2,SA
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S0
Sy1,
Sy1,
Sy1,
Sy2,S_AB
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,Sbc
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,S
Sy2,
Sy2,S
Sy1,
Sy1,
Sy1,
Sy1,1
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,Sab
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,1
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,E/S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,Sb
Sy2,SB0
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,E/S0
Sy1,dI/dGsp...
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,E1
Sy2,S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,3
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sb
Sy1,Sc
Sy1,S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,E+A
Sy2,
Sy1,
Sy1,S0a
Sy1,Sabr
Sy1,
Sy1,SBar
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sb
Sy1,
Sy2,0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,E
Sy1,-4
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,Sbc
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,E...
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,3.9
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,E/S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,1
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,1
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,SBb
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,SAB_x
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,S_AB
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,1
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SB
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,1
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,SBb
Sy1,
Sy1,
Sy1,
Sy2,Sa
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy1,SBa
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,E...
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,E/S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy2,
Sy2,
Sy1,
Sy1,
Sy2,Sa
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S...
Sy2,-2.5
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SBb
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,Sb
Sy1,
Sy1,
Sy2,Sab
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy2,
Sy2,
Sy2,
Sy2,
Sy2,E+A
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,E...
Sy2,E
Sy2,S0
Sy1,E
Sy1,
Sy2,S
Sy2,S
Sy1,
Sy2,Sa
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,S
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,E
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S0...
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S
Sy2,
Sy1,
Sy2,
Sy1,
Sy1,
Sy2,S_AB
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,0.3
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SA_B
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,cD
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,I
Sy1,
Sy2,Sc
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,S
Sy2,3.5
Sy2,2
Sy2,Irr
Sy1,
Sy1,S0
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,S0
Sy2,S0
Sy2,
Sy1,
Sy2,
Sy2,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy2,SA_B_a
Sy1,
Sy2,SBbr
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
Sy1,
