otype,ra,dec,rvz_redshift,rvz_radvel,plx_value,dist,unit
Sy1,332.3175419,-47.16669889,0.005868601,1754.2,0.0419,30.1996,Mpc 
Sy1,332.3175419,-47.16669889,0.005868601,1754.2,0.0419,25.8,Mpc 
Sy1,332.3175419,-47.16669889,0.005868601,1754.2,0.0419,22,Mpc 
Sy1,332.3175419,-47.16669889,0.005868601,1754.2,0.0419,25,Mpc 
Sy1,355.9154822,2.751074143,0.090581,25930.22358,0.4058,390.84,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,43.85,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,52.2396,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,58.88,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,49.5,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,62.23,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,34.7,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,72.9,Mpc 
Sy2,139.9917917,37.19104722,0.00727,2171.568927,,39.63,Mpc 
Sy2,125.7545661,-4.934882865,0.02251,6672.39461,,95.4,Mpc 
Sy1,223.2830298,25.90917965,0.04854,14199.14703,,213,Mpc 
Sy1,11.83081162,14.70348244,0.03907,11484.24795,,138.04,Mpc 
Sy1,11.83081162,14.70348244,0.03907,11484.24795,,173.78,Mpc 
Sy1,11.83081162,14.70348244,0.03907,11484.24795,,173.78,Mpc 
Sy2,22.28174358,-60.64496357,0.203,54784.81215,0.0946,996.5,Mpc 
Sy1,33.6398353,-0.766717179,0.02609,7719.586482,,105.58,Mpc 
Sy1,33.6398353,-0.766717179,0.02609,7719.586482,,113.7,Mpc 
Sy2,42.67758134,54.70490452,0.015267009,4542,,64.8,Mpc 
Sy2,60.7010625,1.965730556,0.012790585,3810,,41.69,Mpc 
Sy2,60.7010625,1.965730556,0.012790585,3810,,42.07,Mpc 
Sy2,60.7010625,1.965730556,0.012790585,3810,,42.07,Mpc 
Sy1,123.6055768,4.342470579,0.034881721,10275,,143.2,Mpc 
Sy2,133.8227996,-28.90597656,0.073,21088.03111,,329.9,Mpc 
Sy1,141.5136227,12.73437011,0.02878,8503.919594,,120.8,Mpc 
Sy2,157.967025,-34.85372222,0.010731632,3200,,44.36,Mpc 
Sy2,157.967025,-34.85372222,0.010731632,3200,,49.6,Mpc 
Sy2,157.967025,-34.85372222,0.010731632,3200,,45.4,Mpc 
Sy1,182.6844875,38.33616625,0.0229,6786.660351,0.0381,100.81,Mpc 
Sy1,182.6844875,38.33616625,0.0229,6786.660351,0.0381,98,Mpc 
Sy1,184.0295717,50.82502463,0.03104,9161.203086,,134.1,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,13.6773,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,16,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,18,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,16,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,13.4,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,15.6,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,13.8,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,16,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,14.56,Mpc 
Sy1,182.3741714,43.68524004,0.00298,892.0503923,,13.8,Mpc 
Sy1,195.997898,53.79164548,0.03,8858.926048,,129.2,Mpc 
Sy2,196.6088395,-40.41460989,0.014904,4434.814106,0.0123,59.89,Mpc 
Sy2,196.6088395,-40.41460989,0.014904,4434.814106,0.0123,60.74,Mpc 
Sy1,226.4856339,3.707316449,0.03588,10563.70066,0.0794,157.3,Mpc 
Sy2,252.6781314,4.605077072,0.03229,9524.088938,,138.8,Mpc 
Sy2,265.8225027,62.83919383,0.0335,9874.917584,,143,Mpc 
Sy1,311.0177314,28.55261233,0.05,14615.32792,,219.4,Mpc 
Sy1,319.0429295,25.28362653,0.153,42394.58755,0.1956,728.8,Mpc 
Sy2,193.3346238,-41.6356258,0.01603,4767.160502,,60.31,Mpc 
Sy2,193.3346238,-41.6356258,0.01603,4767.160502,,60.33,Mpc 
Sy2,183.0782091,29.17940317,0.012638744,3765.057789,,55.8,Mpc 
Sy2,183.0782091,29.17940317,0.012638744,3765.057789,,58.35,Mpc 
Sy2,183.0782091,29.17940317,0.012638744,3765.057789,,54.6,Mpc 
Sy2,190.6051978,-6.971057177,0.009494272,2832.8,,46.13,Mpc 
Sy2,190.6051978,-6.971057177,0.009494272,2832.8,,40.74,Mpc 
Sy2,190.6051978,-6.971057177,0.009494272,2832.8,,42.85,Mpc 
Sy2,190.6051978,-6.971057177,0.009494272,2832.8,,42.23,Mpc 
Sy2,264.4128321,-59.94073467,0.017230576,5121.1,,74.5,Mpc 
Sy2,43.80096313,-0.183557542,0.02903,8576.703079,,119.9,Mpc 
Sy2,43.80096313,-0.183557542,0.02903,8576.703079,,124.6,Mpc 
Sy2,127.792553,9.605227456,0.03084,9103.098001,,133.51,Mpc 
Sy1,177.888974,-2.372748195,0.0035,1047.437385,,13.4,Mpc 
Sy2,260.8548292,56.9745,0.027446,8115.230911,,115.92,Mpc 
Sy1,340.6639013,29.72536169,0.02428517,7192.13203,,101.86,Mpc 
Sy1,340.6639013,29.72536169,0.02428517,7192.13203,,102.85,Mpc 
Sy1,340.6639013,29.72536169,0.02428517,7192.13203,,101.11,Mpc 
Sy2,58.42697073,37.23546797,0.01868,5547.826922,,77.39,Mpc 
Sy2,58.42697073,37.23546797,0.01868,5547.826922,,78.4,Mpc 
Sy2,246.855157,42.67972312,0.03138,9259.954284,,134.65,Mpc 
Sy2,44.45709583,-10.16722778,0.015170135,4513.4,,60.15,Mpc 
Sy2,41.54116011,-8.312812792,0.03259,9611.112044,,136.19,Mpc 
Sy2,41.54116011,-8.312812792,0.03259,9611.112044,,120.07,Mpc 
Sy2,41.54116011,-8.312812792,0.03259,9611.112044,,114.29,Mpc 
Sy1,70.94499808,28.97193214,0.021828,6472.466626,0.5806,88.36,Mpc 
Sy1,70.94499808,28.97193214,0.021828,6472.466626,0.5806,93,Mpc 
Sy2,182.308784,47.058357,0.02428,7190.619717,,103.88,Mpc 
Sy2,182.308784,47.058357,0.02428,7190.619717,,105.8,Mpc 
Sy2,250.7346348,43.99692839,0.03112,9184.441771,,133.25,Mpc 
Sy2,151.4632602,12.96131179,0.00934,2786.985835,,40.9,Mpc 
Sy1,128.9116588,-4.088305862,0.014325777,4264,,61.86,Mpc 
Sy1,199.2642286,-2.261308008,0.01934,5741.929896,1.019,84.99,Mpc 
Sy1,199.2642286,-2.261308008,0.01934,5741.929896,1.019,84,Mpc 
Sy1,199.2642286,-2.261308008,0.01934,5741.929896,1.019,85.9,Mpc 
Sy1,199.2642286,-2.261308008,0.01934,5741.929896,1.019,85.9,Mpc 
Sy2,211.1217783,33.95336205,0.02638,7804.246948,,111.17,Mpc 
Sy2,211.1217783,33.95336205,0.02638,7804.246948,,105.68,Mpc 
Sy2,211.1217783,33.95336205,0.02638,7804.246948,,105.68,Mpc 
Sy2,124.4729308,23.47216698,0.01378,4102.679182,,60.27,Mpc 
Sy2,217.007528,27.948785,0.03655,10757.29655,,161.11,Mpc 
Sy2,181.1805209,31.177273,0.025,7401.154861,0.22,107.6,Mpc 
Sy1,175.6389865,62.40651474,0.72485,148957.5655,0.0726,256,pc  
Sy2,165.1891311,-6.578472774,0.030097488,8887.274859,,128.7,Mpc 
Sy2,175.0580428,24.69705572,0.0119,3546.30493,,54.6,Mpc 
Sy2,175.0580428,24.69705572,0.0119,3546.30493,,54.97,Mpc 
Sy2,201.1469957,-19.7530583,0.017782302,5283.608636,,77.09,Mpc 
Sy2,299.4063417,-37.935725,0.019387859,5756,,83.23,Mpc 
Sy2,299.4063417,-37.935725,0.019387859,5756,,66.37,Mpc 
Sy2,299.4063417,-37.935725,0.019387859,5756,,66.37,Mpc 
Sy2,4.649606382,-7.048844754,0.017855686,5305.21674,,72.03,Mpc 
Sy2,233.9487207,73.45070042,0.024723771,7320.401026,,64.57,Mpc 
Sy2,233.9487207,73.45070042,0.024723771,7320.401026,,104.75,Mpc 
Sy2,133.2971842,9.148148135,0.02924,8637.826761,,114.82,Mpc 
Sy1,256.251641,-1.541259338,0.030190886,8914.431561,,132.66,Mpc 
Sy2,171.2588435,-5.068916368,0.028831794,8519,,122.16,Mpc 
Sy2,20.5384372,-9.888551337,0.04273,12536.68267,,178.61,Mpc 
Sy2,20.5384372,-9.888551337,0.04273,12536.68267,,92.07,Mpc 
Sy2,20.5384372,-9.888551337,0.04273,12536.68267,,87.9,Mpc 
Sy2,116.0380313,29.24743409,0.01568069,4664.1,,51.29,Mpc 
Sy2,116.0380313,29.24743409,0.01568069,4664.1,,68,Mpc 
Sy2,116.0380313,29.24743409,0.01568069,4664.1,,69,Mpc 
Sy2,194.1688014,-46.92618748,0.016880705,5018,,60.42,Mpc 
Sy2,216.0955351,24.61413481,0.01689,5020.739401,,57.54,Mpc 
Sy2,216.0955351,24.61413481,0.01689,5020.739401,,63.1,Mpc 
Sy2,216.0955351,24.61413481,0.01689,5020.739401,,75.13,Mpc 
Sy2,216.0955351,24.61413481,0.01689,5020.739401,,63.1,Mpc 
Sy2,216.0955351,24.61413481,0.01689,5020.739401,,72.3,Mpc 
Sy2,216.0955351,24.61413481,0.01689,5020.739401,,75.88,Mpc 
Sy2,115.0059375,32.1945868,0.02771,8192.195057,,146.55,Mpc 
Sy1,63.71940356,-7.927691339,0.038,11175.8137,,164.9,Mpc 
Sy1,184.6104848,29.81292543,0.01271,3786.149221,0.0576,64.9,Mpc 
Sy1,184.6104848,29.81292543,0.01271,3786.149221,0.0576,59.27,Mpc 
Sy1,184.6104848,29.81292543,0.01271,3786.149221,0.0576,54,Mpc 
Sy2,48.28660987,-2.721963952,0.028286235,8360.113005,,110.29,Mpc 
Sy2,85.88732497,-27.65140843,0.009955742,2969.8,0.0158,38.09,Mpc 
Sy2,85.88732497,-27.65140843,0.009955742,2969.8,0.0158,42.2,Mpc 
Sy2,182.3870871,17.01426757,0.02236,6628.434124,1.5633,97.74,Mpc 
Sy2,228.665828,26.59422302,0.03218,9492.173726,,150.66,Mpc 
Sy2,228.665828,26.59422302,0.03218,9492.173726,,173.78,Mpc 
Sy2,228.665828,26.59422302,0.03218,9492.173726,,173.78,Mpc 
Sy2,228.665828,26.59422302,0.03218,9492.173726,,139.07,Mpc 
Sy2,28.20418333,-3.446822222,0.017387396,5167.3,,59.98,Mpc 
Sy2,28.20418333,-3.446822222,0.017387396,5167.3,,70.79,Mpc 
Sy2,28.20418333,-3.446822222,0.017387396,5167.3,,66.3,Mpc 
Sy2,28.20418333,-3.446822222,0.017387396,5167.3,,73.11,Mpc 
Sy2,28.20418333,-3.446822222,0.017387396,5167.3,,72.2,Mpc 
Sy2,28.20418333,-3.446822222,0.017387396,5167.3,,67.68,Mpc 
Sy1,115.6367544,49.80966217,0.022296424,6609.8,,95.4,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,11.2202,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,11.02,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,8.8,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,18,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,11.02,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,14.9,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,14.5,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,9.27,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,12,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,17,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,10.95,Mpc 
Sy1,180.7900422,44.53130072,0.002,598.9853323,0.0369,15.5,Mpc 
Sy2,203.8302039,26.42476635,0.02537,7509.286186,,116.95,Mpc 
Sy2,341.9487212,-11.81662871,0.008569285,2558,,29.51,Mpc 
Sy2,341.9487212,-11.81662871,0.008569285,2558,,29.11,Mpc 
Sy2,341.9487212,-11.81662871,0.008569285,2558,,24.6,Mpc 
Sy2,341.9487212,-11.81662871,0.008569285,2558,,29.38,Mpc 
Sy2,355.6372887,-65.95655108,0.033977,10013.09921,,128.82,Mpc 
Sy2,355.6372887,-65.95655108,0.033977,10013.09921,,128.82,Mpc 
Sy2,190.2201437,-36.75584917,0.011018278,3285,0.5316,47.7,Mpc 
Sy2,29.96352047,-6.840363391,0.017969,5338.579114,,71.9,Mpc 
Sy1,20.08202206,-44.12858243,0.02342,6938.943851,,96.86,Mpc 
Sy2,48.75595518,42.03578473,0.02309,6842.311783,,94.91,Mpc 
Sy1,72.92299316,-3.809369666,0.01537,4572.403178,0.2732,64.83,Mpc 
Sy1,72.92299316,-3.809369666,0.01537,4572.403178,0.2732,68,Mpc 
Sy2,176.0203503,60.11978029,0.008229531,2457,,44.67,Mpc 
Sy2,176.0203503,60.11978029,0.008229531,2457,,47.42,Mpc 
Sy2,176.0203503,60.11978029,0.008229531,2457,,53.7,Mpc 
Sy2,176.0203503,60.11978029,0.008229531,2457,,45.29,Mpc 
Sy2,176.0203503,60.11978029,0.008229531,2457,,39,Mpc 
Sy2,70.4510709,-1.301884997,0.029078428,8590.8,1.3363,116.4,Mpc 
Sy2,213.291275,-65.33901944,0.001449052,434.1,,2.41,Mpc 
Sy2,213.291275,-65.33901944,0.001449052,434.1,,2.8,Mpc 
Sy2,213.291275,-65.33901944,0.001449052,434.1,,4.2073,Mpc 
Sy2,213.291275,-65.33901944,0.001449052,434.1,,6.09,Mpc 
Sy2,213.291275,-65.33901944,0.001449052,434.1,,4.2,Mpc 
Sy2,213.291275,-65.33901944,0.001449052,434.1,,4.11,Mpc 
Sy2,49.95066663,41.5116969,0.0175,5200.469202,0.0573,62.52,Mpc 
Sy2,49.95066663,41.5116969,0.0175,5200.469202,0.0573,74.5,Mpc 
Sy2,49.95066663,41.5116969,0.0175,5200.469202,0.0573,71.6,Mpc 
Sy2,49.95066663,41.5116969,0.0175,5200.469202,0.0573,76.2,Mpc 
Sy2,49.95066663,41.5116969,0.0175,5200.469202,0.0573,75.2,Mpc 
Sy2,49.95066663,41.5116969,0.0175,5200.469202,0.0573,62.52,Mpc 
Sy2,77.08210949,17.36335699,0.01767,5250.537977,,74.47,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,16.5959,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,16.07,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,18.3,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,16.07,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,17.1,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,17.14,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,19.28,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,18.95,Mpc 
Sy2,187.4449,8.0004,0.00317,948.8358072,,16.8,Mpc 
Sy2,182.3246717,24.96755017,0.0219,6493.579966,,98.78,Mpc 
Sy1,252.2899675,36.22385214,0.03097,9140.867667,,134.45,Mpc 
Sy2,243.2905304,22.94974839,0.03209,9466.058589,,139.54,Mpc 
Sy2,316.9996977,-29.83581976,0.019183,5695.768741,1.0092,80.63,Mpc 
Sy1,345.8151,8.8739,0.016565216,4925,,29.5,Mpc 
Sy1,345.8151,8.8739,0.016565216,4925,,71,Mpc 
Sy1,345.8151,8.8739,0.016565216,4925,,69.8,Mpc 
Sy1,345.8151,8.8739,0.016565216,4925,,69.8,Mpc 
Sy1,18.42429688,-0.102726227,0.01717,5103.252165,,68.97,Mpc 
Sy2,211.045286,33.30779553,0.02705,7999.745599,,119.01,Mpc 
Sy1,169.8916887,53.58850612,0.1058,30048.60719,,447.3,Mpc 
Sy1,52.55526454,-5.543330979,0.01336,3978.474677,,53.9,Mpc 
Sy1,52.55526454,-5.543330979,0.01336,3978.474677,,56,Mpc 
Sy2,53.41533651,-5.089503865,0.013446,4003.911331,,54.05,Mpc 
Sy2,53.41533651,-5.089503865,0.013446,4003.911331,,58.2,Mpc 
Sy2,218.1699083,-44.17461111,0.003990048,1193.8,,16.9,Mpc 
Sy2,109.8787167,59.35513333,0.01067937,3184.5,,48.62,Mpc 
Sy2,109.8787167,59.35513333,0.01067937,3184.5,,50.7,Mpc 
Sy2,109.8787167,59.35513333,0.01067937,3184.5,,50.82,Mpc 
Sy2,119.9172145,15.38683802,0.01552,4616.677665,,66.21,Mpc 
Sy2,160.5786456,-17.64851494,0.020981,6223.975109,,91.99,Mpc 
Sy2,161.677152,25.931547,0.02058,6106.255447,,93,Mpc 
Sy2,161.677152,25.931547,0.02058,6106.255447,,89.71,Mpc 
Sy2,161.677152,25.931547,0.02058,6106.255447,,88.1,Mpc 
Sy2,175.48027,15.94398,0.3173,80588.18215,,1665.8,Mpc 
Sy1,231.1392262,-30.20592988,0.0196,5818.358888,,84.92,Mpc 
Sy1,234.686515,-3.380031959,0.023806469,7052.070121,0.0924,103.84,Mpc 
Sy2,311.8920635,0.411637183,0.012568695,3744.322425,,53.95,Mpc 
Sy2,349.7242321,-1.060263389,0.029313613,8659.249727,0.5986,120.87,Mpc 
Sy2,349.7242321,-1.060263389,0.029313613,8659.249727,0.5986,120.24,Mpc 
Sy2,349.7242321,-1.060263389,0.029313613,8659.249727,0.5986,78.32,Mpc 
Sy2,349.7242321,-1.060263389,0.029313613,8659.249727,0.5986,73.79,Mpc 
Sy2,43.96759746,9.311745894,0.025622312,7583,,103.61,Mpc 
Sy2,154.0779471,-33.56381119,0.009795046,2922.1,,31.19,Mpc 
Sy2,154.0779471,-33.56381119,0.009795046,2922.1,,32.36,Mpc 
Sy2,154.0779471,-33.56381119,0.009795046,2922.1,,33.2,Mpc 
Sy2,154.0779471,-33.56381119,0.009795046,2922.1,,32.21,Mpc 
Sy2,154.0779471,-33.56381119,0.009795046,2922.1,,41.7,Mpc 
Sy2,154.0779471,-33.56381119,0.009795046,2922.1,,29,Mpc 
Sy2,154.0779471,-33.56381119,0.009795046,2922.1,,40.14,Mpc 
Sy2,153.3328922,-35.98265476,0.028799924,8509.720826,,113.24,Mpc 
Sy2,153.3328922,-35.98265476,0.028799924,8509.720826,,122.12,Mpc 
Sy2,156.1309687,-23.55293552,0.012319,3670.397079,,53.34,Mpc 
Sy2,243.0696461,29.57304719,0.05422,15814.69445,,240.99,Mpc 
Sy2,243.0696461,29.57304719,0.05422,15814.69445,,240.99,Mpc 
Sy2,51.20286952,-3.042255982,0.009,2685.991015,1.1956,30.48,Mpc 
Sy2,51.20286952,-3.042255982,0.009,2685.991015,1.1956,36.6,Mpc 
Sy2,51.20286952,-3.042255982,0.009,2685.991015,1.1956,36.43,Mpc 
Sy2,326.0196223,-8.459662493,0.05376,15684.2151,,225.26,Mpc 
Sy2,326.0196223,-8.459662493,0.05376,15684.2151,,241.81,Mpc 
Sy2,326.0196223,-8.459662493,0.05376,15684.2151,,244.34,Mpc 
Sy1,47.10926583,4.110916884,0.03,8858.926048,0.3472,116.08,Mpc 
Sy2,73.35725122,4.061613879,0.02945,8698.937255,0.2022,119.53,Mpc 
Sy2,73.35725122,4.061613879,0.02945,8698.937255,0.2022,127,Mpc 
Sy2,333.5867763,1.018711063,0.02965,8757.125464,,159.22,Mpc 
Sy2,333.5867763,1.018711063,0.02965,8757.125464,,149.28,Mpc 
Sy2,333.5867763,1.018711063,0.02965,8757.125464,,149.28,Mpc 
Sy1,103.956379,40.00031193,0.01702,5059.051819,0.1945,72.29,Mpc 
Sy1,103.956379,40.00031193,0.01702,5059.051819,0.1945,73.3,Mpc 
Sy2,194.4487016,36.37070381,0.015107,4494.758974,,68.41,Mpc 
Sy1,345.1992263,-12.91848071,0.010701286,3191,,43.43,Mpc 
Sy2,246.7691667,11.63,0.3313,83520.04639,,1757.6,Mpc 
Sy1,52.71742572,5.640431085,0.043,12614.16302,,201.3,Mpc 
Sy2,140.1927571,-8.056092711,0.02004,5947.654141,,84.2,Mpc 
Sy1,98.19655295,63.67368989,0.013,3871.971604,0.0433,39.26,Mpc 
Sy2,37.71104167,22.47025,0.035659645,10500,,148.441,Mpc 
Sy2,139.4163634,52.99288856,0.007590707,2267,,31.92,Mpc 
Sy2,139.4163634,52.99288856,0.007590707,2267,,36.64,Mpc 
Sy2,139.4163634,52.99288856,0.007590707,2267,,36.64,Mpc 
Sy2,139.4163634,52.99288856,0.007590707,2267,,36,Mpc 
Sy2,139.4163634,52.99288856,0.007590707,2267,,36.14,Mpc 
Sy1,139.1896502,53.44286137,0.007375616,2203,0.1943,51.05,Mpc 
Sy1,136.1539369,55.60075463,0.03724,10956.53128,0.0621,161.4,Mpc 
Sy2,138.4429241,62.33178647,0.02553,7556.032991,0.4794,109.93,Mpc 
Sy1,261.0557587,30.87059382,0.07822,22535.24046,,325.93,Mpc 
Sy2,51.35657917,40.77312222,0.047,13759.47369,,209,Mpc 
Sy1,349.5653292,0.261185282,0.02979,8797.850093,,111.69,Mpc 
Sy1,349.5653292,0.261185282,0.02979,8797.850093,,123.59,Mpc 
Sy1,349.5653292,0.261185282,0.02979,8797.850093,,123.59,Mpc 
Sy1,349.5653292,0.261185282,0.02979,8797.850093,,128,Mpc 
Sy2,70.22900371,-8.372812978,0.015064,4482.062323,,61.47,Mpc 
Sy2,147.7353269,-4.997723713,0.022028573,6531.278916,,94.72,Mpc 
Sy2,142.5427542,7.902527778,0.006770924,2023,,37.33,Mpc 
Sy2,142.5427542,7.902527778,0.006770924,2023,,30,Mpc 
Sy2,142.5427542,7.902527778,0.006770924,2023,,32.08,Mpc 
Sy2,161.204048,38.18107657,0.0257,7605.693077,,111.5,Mpc 
Sy2,161.204048,38.18107657,0.0257,7605.693077,,111.5,Mpc 
Sy1,139.805004,55.46528405,0.04894,14313.23232,,213,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,17.78,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,21.8776,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,25.47,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,30.5,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,27.29,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,16.5,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,23,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,16.12,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,16.8,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,19.04,Mpc 
Sy2,192.0954512,8.487407653,0.003371345,1009,,19.51,Mpc 
Sy1,174.7571237,-37.73861379,0.009755297,2910.3,,37.18,Mpc 
Sy1,174.7571237,-37.73861379,0.009755297,2910.3,,41.6,Mpc 
Sy2,194.1503439,-6.817929106,0.004835025,1446,0.3544,18.04,Mpc 
Sy2,213.2136083,35.71074167,0.028330473,8373,,121.22,Mpc 
Sy2,318.1028546,11.40866743,0.016785,4989.79106,,70.02,Mpc 
Sy1,339.1937424,-12.5452464,0.02399,7105.777011,0.2711,99.14,Mpc 
Sy1,339.1937424,-12.5452464,0.02399,7105.777011,0.2711,103.7,Mpc 
Sy2,204.8460316,51.05104567,0.01532727,4559.78967,,69.18,Mpc 
Sy2,247.7642078,39.83849144,0.03054,9015.917951,,123.03,Mpc 
Sy2,247.7642078,39.83849144,0.03054,9015.917951,,123.03,Mpc 
Sy2,124.9072,21.1146,0.01848,5488.982084,,81.28,Mpc 
Sy2,124.9072,21.1146,0.01848,5488.982084,,77.62,Mpc 
Sy2,124.9072,21.1146,0.01848,5488.982084,,135.8,Mpc 
Sy2,124.9072,21.1146,0.01848,5488.982084,,75.86,Mpc 
Sy2,124.9072,21.1146,0.01848,5488.982084,,78.4,Mpc 
Sy2,114.9360835,-31.71734954,0.026040043,7705,,70.79,Mpc 
Sy2,195.5902129,28.25599401,0.02272,6733.927974,,99,Mpc 
Sy1,244.1278062,35.70804684,0.02784,8230.086407,,117.49,Mpc 
Sy1,244.1278062,35.70804684,0.02784,8230.086407,,116.95,Mpc 
Sy2,138.5212,40.1137,0.008503,2538.29801,,38.6,Mpc 
Sy2,138.5212,40.1137,0.008503,2538.29801,,39,Mpc 
Sy2,138.5212,40.1137,0.008503,2538.29801,,41.7,Mpc 
Sy2,130.9086177,50.20553947,0.010739387,3202.3,,47.8,Mpc 
Sy2,130.9086177,50.20553947,0.010739387,3202.3,,49.65,Mpc 
Sy2,130.9086177,50.20553947,0.010739387,3202.3,,50,Mpc 
Sy2,130.9086177,50.20553947,0.010739387,3202.3,,44.6,Mpc 
Sy2,142.4078013,62.54403456,0.02553,7556.032991,,110.3,Mpc 
Sy2,142.4078013,62.54403456,0.02553,7556.032991,,109.1,Mpc 
Sy1,239.1079378,9.055168975,0.04249,12467.79301,,187,Mpc 
Sy2,163.4336638,29.97815544,0.03385,9976.315357,,145.88,Mpc 
Sy2,102.5361216,60.84579573,0.006151,1838.352222,,30.4789,Mpc 
Sy2,102.5361216,60.84579573,0.006151,1838.352222,,28.7,Mpc 
Sy2,102.5361216,60.84579573,0.006151,1838.352222,,31.6,Mpc 
Sy2,102.5361216,60.84579573,0.006151,1838.352222,,26.5,Mpc 
Sy2,102.5361216,60.84579573,0.006151,1838.352222,,28.54,Mpc 
Sy2,212.6722615,13.55803254,0.01622,4823.202814,,22.8,Mpc 
Sy2,212.6722615,13.55803254,0.01622,4823.202814,,76.5,Mpc 
Sy1,88.72336703,46.43934024,0.020043866,5948.79006,0.0296,87.9,Mpc 
Sy2,88.04740361,-7.456252074,0.00757,2260.839363,0.1038,35.6,Mpc 
Sy2,88.04740361,-7.456252074,0.00757,2260.839363,0.1038,33.1,Mpc 
Sy2,197.5713487,-7.454350369,0.022942538,6799.120904,0.1438,97.03,Mpc 
Sy2,24.85367952,-9.401169089,0.02502,7407.000845,2.0165,150.66,Mpc 
Sy2,24.85367952,-9.401169089,0.02502,7407.000845,2.0165,150.66,Mpc 
Sy2,72.15491857,-6.31995123,0.015204,4523.398221,,61.83,Mpc 
Sy2,72.15491857,-6.31995123,0.015204,4523.398221,,65.9,Mpc 
Sy1,64.58865518,38.02661149,0.05,14615.32792,0.0331,210.3,Mpc 
Sy1,352.6346633,-2.462540136,0.033967335,10010.3,0.0396,135.69,Mpc 
Sy2,213.363931,8.980828,0.024301812,7197,,116.41,Mpc 
Sy2,213.363931,8.980828,0.024301812,7197,,111.69,Mpc 
Sy2,213.363931,8.980828,0.024301812,7197,,111.69,Mpc 
Sy2,351.9862388,8.778959363,0.029446779,8698,1.5398,121.4,Mpc 
Sy2,351.9862388,8.778959363,0.029446779,8698,1.5398,122.6,Mpc 
Sy2,351.9862388,8.778959363,0.029446779,8698,1.5398,124,Mpc 
Sy2,30.06211071,31.42940298,0.016708,4967.093511,,65.2,Mpc 
Sy2,30.06211071,31.42940298,0.016708,4967.093511,,67.88,Mpc 
Sy2,30.06211071,31.42940298,0.016708,4967.093511,,73,Mpc 
Sy2,158.59809,73.01397826,0.022,6522.901476,,94.12,Mpc 
Sy2,158.59809,73.01397826,0.022,6522.901476,,95.8,Mpc 
Sy1,190.3811068,26.04268786,0.01594,4740.610369,0.1041,72.03,Mpc 
Sy2,215.6197304,37.12219046,0.01061,3163.924786,,49.86,Mpc 
Sy1,236.7519,-0.984789,0.02974,8783.306256,,129.1,Mpc 
